dpnum,caseid,poll_name,group_id,groupsize,female,attitude_index,t1_source_variable,t2_source_variable,t1_attitude,t2_attitude,t1_knowledge,t2_knowledge,t1_knowledge_items,t2_knowledge_items
18,970415,By the People: Health and Education,9728,14,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0,0.0500000007,0.6666666667,0.6666666667,6,6
18,970415,By the People: Health and Education,9728,14,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.8999999762,0.9399999976,0.6666666667,0.6666666667,6,6
18,970415,By the People: Health and Education,9728,14,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,1,0.875,0.6666666667,0.6666666667,6,6
18,970416,By the People: Health and Education,9728,14,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.6000000238,0.5500000119,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.75,0.75,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.25,0.75,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.75,0.25,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.7666667104,1,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.125,0.75,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0,0,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.8000000119,0.6999999881,0.3333333333,0.5,6,6
18,970416,By the People: Health and Education,9728,14,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,0.8500000238,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.6499999762,0.400000006,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.75,0.75,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,0.25,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.25,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.7000000477,0.7000000477,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.75,0.375,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.5500000119,0.6000000238,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.5799999833,0.5,0.3333333333,0.5,6,6
18,970417,By the People: Health and Education,9728,14,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,0.8500000238,0.3333333333,0.5,6,6
18,970418,By the People: Health and Education,9728,14,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,1,1,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,1,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6999999881,0.4666666687,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,1,1,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.0500000007,0,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,1,0.8999999762,0.3333333333,0.6666666667,6,6
18,970418,By the People: Health and Education,9728,14,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.75,0.75,0.3333333333,0.6666666667,6,6
18,970419,By the People: Health and Education,9729,19,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,0,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.75,0.75,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.25,0.25,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.75,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6666666865,1,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,1,1,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.5500000119,0.5,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,1,0.9599999785,0.1666666667,0.3333333333,6,6
18,970419,By the People: Health and Education,9729,19,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.625,1,0.1666666667,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,1,0.75,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0.25,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,0.75,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.8333333135,0.8000000119,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,0.875,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.0500000007,0.150000006,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,1,1,0.3333333333,0.3333333333,6,6
18,970420,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,0.875,0.3333333333,0.3333333333,6,6
18,970421,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.8999999762,1,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,1,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.25,0,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,0.5,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0,0.5,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6666666865,0.5666666627,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,0,0,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0,0.25,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.75,0,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.1199999973,0.8999999762,0.5,0.5,6,6
18,970421,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.75,0.6999999881,0.5,0.5,6,6
18,970422,By the People: Health and Education,9729,19,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.5,0.5,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,1,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0.25,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0.25,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.7333332896,0.5666666627,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.5,0.5,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.1000000015,0,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.8600000143,0.780000031,0.3333333333,0.6666666667,6,6
18,970422,By the People: Health and Education,9729,19,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.8500000238,0.6000000238,0.3333333333,0.6666666667,6,6
18,970423,By the People: Health and Education,9729,19,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.5,0.400000006,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,,0,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.25,0.75,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,1,1,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.5,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.8333333135,1,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.625,0.5,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.5,0.5500000119,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.3000000119,0.4799999893,0.1666666667,0.8333333333,6,6
18,970423,By the People: Health and Education,9729,19,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.75,0.75,0.1666666667,0.8333333333,6,6
18,970424,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.200000003,0,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,1,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.25,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.8333333135,0.5999999642,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.25,0.375,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.0500000007,0.1000000015,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.3799999952,0.3000000119,0,0.1666666667,6,6
18,970424,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.75,0.625,0,0.1666666667,6,6
18,970425,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.5,0.25,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.5,0.25,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.8333333135,0.8333333135,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,0.625,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.0500000007,0.0500000007,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.9200000167,1,0.3333333333,0.3333333333,6,6
18,970425,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,0.875,0.3333333333,0.3333333333,6,6
18,970426,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.4499999881,0.400000006,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,1,1,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,1,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,1,0.6999999881,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,0,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.875,1,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.349999994,0.150000006,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.9199999571,0.9599999785,0.1666666667,0.5,6,6
18,970426,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.875,1,0.1666666667,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,1,1,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.5,0.75,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.75,0.75,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.5,0.5,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.9333333373,1,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,0,0,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.25,0.5,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.400000006,0.200000003,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.6800000072,0.7400000095,0.3333333333,0.5,6,6
18,970427,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.7250000238,1,0.3333333333,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.8999999762,0.75,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,1,1,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.5,0.5,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.3666666746,0.6666666865,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Reforming Education,btp05.t1reform,btp05.t2reform,0,0,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0,0,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0.25,0.0500000007,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.0399999991,0.1000000015,0.5,0.5,6,6
18,970428,By the People: Health and Education,9729,19,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.6749999523,0.5249999762,0.5,0.5,6,6
18,970429,By the People: Health and Education,9729,19,1,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0.0500000007,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0.75,0.75,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.25,0.25,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6999999881,0.866666615,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.375,0.375,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Standardized Testing,btp05.t1stest,btp05.t2stest,0.0500000007,0.150000006,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.7749999762,0.5799999833,0.6666666667,0.6666666667,6,6
18,970429,By the People: Health and Education,9729,19,1,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.6000000238,0.5500000119,0.6666666667,0.6666666667,6,6
18,970430,By the People: Health and Education,9729,19,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0,0,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,0,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0,0,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,1,1,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.6666666865,0.6666666865,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Reforming Education,btp05.t1reform,btp05.t2reform,1,1,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Role of Government in Healthcar,btp05.t1govinv,btp05.t2govinv,0.5,0.875,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Standardized Testing,btp05.t1stest,btp05.t2stest,0,0,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Tax Money to Public Schools,btp05.t1mmtaxe,btp05.t2mmtaxe,0.5,0.200000003,0.5,0.3333333333,6,6
18,970430,By the People: Health and Education,9729,19,0,Willing to Pay More For Better Health Coverage,btp05.t1costcov,btp05.t2costcov,0.5,0.875,0.5,0.3333333333,6,6
18,970431,By the People: Health and Education,9729,19,0,Charter Schools vs. Vouchers,btp05.t1fcvsch,btp05.t2fcvsch,0.7000000477,0.7999999523,0.5,0.6666666667,6,6
18,970431,By the People: Health and Education,9729,19,0,Control of Educational Testing: Local Boards vs. States,btp05.t1testsl,btp05.t2testsl,0,1,0.5,0.6666666667,6,6
18,970431,By the People: Health and Education,9729,19,0,Employers Must Provide Health Insurance,btp05.t1emplypay,btp05.t2emplypay,0,0,0.5,0.6666666667,6,6
18,970431,By the People: Health and Education,9729,19,0,Individuals Must Buy Health Insurance,btp05.t1indivpay,btp05.t2indivpay,0.5,0.5,0.5,0.6666666667,6,6
18,970431,By the People: Health and Education,9729,19,0,No Child Left Behind,btp05.t1nclb,btp05.t2nclb,0.25,0.25,0.5,0.6666666667,6,6
18,970431,By the People: Health and Education,9729,19,0,Quality of Medical Care,btp05.t1medqual,btp05.t2medqual,0.5999999642,0.5666666627,0.5,0.6666666667,6,6
