legacy_field,caseid,source_row,historical_value,approved_value
attextreme,930004,4,0.39916667342186,0.4362036883831024
attextreme,930005,5,0.223287031054497,0.22328703105449677
attextreme,930006,6,0.257612854242325,0.25240451097488403
attextreme,930007,7,0.285663574934006,0.31344136595726013
attextreme,930008,8,0.282022565603256,0.29243922233581543
attextreme,930009,9,0.278256177902222,0.296774685382843
attextreme,930010,10,0.245545640587807,0.2693551778793335
attextreme,930011,11,0.230570986866951,0.24908950924873352
attextreme,930012,12,0.27924382686615,0.2792438268661499
attextreme,930013,13,0.218086421489716,0.20913580060005188
attextreme,930014,14,0.368395060300827,0.38691356778144836
attextreme,930015,15,0.159243822097778,0.17776234447956085
attextreme,930016,16,0.281828701496124,0.2725694477558136
attextreme,930017,17,0.30151042342186,0.33796873688697815
attextreme,930018,18,0.333750009536743,0.32854166626930237
attextreme,930019,19,0.252656251192093,0.2734895944595337
attextreme,930020,20,0.294969141483307,0.30422839522361755
attextreme,930021,21,0.251666665077209,0.26555556058883667
attextreme,930022,22,0.246527776122093,0.2465277761220932
attextreme,930023,23,0.296875,0.3246527910232544
attextreme,930024,24,0.251197934150696,0.2720312476158142
attextreme,930025,25,0.172222226858139,0.19074074923992157
attextreme,930026,26,0.271381169557571,0.2812577188014984
attextreme,930027,27,0.183418199419975,0.20317129790782928
attextreme,930028,28,0.281545132398605,0.29196178913116455
attextreme,930029,29,0.266458332538605,0.29423609375953674
attextreme,930030,30,0.207326382398605,0.20732638239860535
attextreme,930031,31,0.192353397607803,0.21148920059204102
attextreme,930032,32,0.272438257932663,0.27243825793266296
attextreme,930033,33,0.305467367172241,0.31472665071487427
attextreme,930034,34,0.28889662027359,0.2750077247619629
attextreme,930035,35,0.260555565357208,0.26298612356185913
attextreme,930036,36,0.245303824543953,0.24530382454395294
attextreme,930037,37,0.263472229242325,0.27388888597488403
attextreme,930038,38,0.231890439987183,0.25349539518356323
attextreme,930039,39,0.194490745663643,0.20374999940395355
attextreme,930040,40,0.266003102064133,0.2798919677734375
attextreme,930041,41,0.254253476858139,0.25425347685813904
attextreme,930042,42,0.308248460292816,0.33602625131607056
attextreme,930043,43,0.225030869245529,0.2336728423833847
attextreme,930044,44,0.345339506864548,0.36385801434516907
attextreme,930045,45,0.228437498211861,0.26489582657814026
attextreme,930046,46,0.229938268661499,0.22067901492118835
attextreme,930047,47,0.158090278506279,0.17822915315628052
attextreme,930048,48,0.107060179114342,0.12094907462596893
attextreme,930049,49,0.162751734256744,0.1731683909893036
attextreme,930050,50,0.209814816713333,0.23759259283542633
attextreme,930051,51,0.233988091349602,0.24961310625076294
attextreme,930052,52,0.238603383302689,0.266381174325943
attextreme,930053,53,0.118064239621162,0.11806423962116241
attextreme,930054,54,0.259417980909348,0.2686772346496582
attextreme,930055,55,0.280987650156021,0.29950615763664246
attextreme,930056,56,0.229131937026978,0.22913193702697754
attextreme,930057,57,0.169821426272392,0.16386905312538147
