caseid,source_row,pollgroup,legacy_field,historical_value,approved_value
52113,176,5202,chi.t1att5,1,0.5
52133,177,5206,chi.t1att5,0.3,1
52108,178,5213,chi.t1att5,0.1,1
52131,179,5214,chi.t1att5,0.666666650772095,1
52067,180,5212,chi.t1att5,0.533333349227905,1
52141,181,5203,chi.t1att5,0.683333349227905,1
52073,182,5216,chi.t1att5,1,1
52101,183,5214,chi.t1att5,0.866666698455811,0.5
52124,184,5211,chi.t1att5,1,1
52049,185,5210,chi.t1att5,0.766666650772095,1
52057,186,5203,chi.t1att5,0.5,0.5
52230,187,5216,chi.t1att5,0.780000019073486,1
52080,188,5213,chi.t1att5,0.5,0.5
52074,189,5202,chi.t1att5,0.716666650772095,0.5
52112,190,5206,chi.t1att5,0.5,1
52168,191,5215,chi.t1att5,1,1
52104,192,5204,chi.t1att5,0.320000004768372,0.20000000298023224
52151,193,5204,chi.t1att5,0.25,0.5
52234,194,5203,chi.t1att5,1,1
52117,195,5201,chi.t1att5,0.5,0.5
52053,196,5207,chi.t1att5,1,0.5
52152,197,5201,chi.t1att5,0.4,0.5
52237,198,5214,chi.t1att5,0.6,0.5
52170,199,5212,chi.t1att5,1,1
52136,200,5213,chi.t1att5,0.55,0.699999988079071
52233,201,5203,chi.t1att5,0.533333349227905,1
52118,202,5214,chi.t1att5,0,0.800000011920929
52087,203,5207,chi.t1att5,0.583333349227905,0.5
52145,204,5211,chi.t1att5,0.616666650772095,1
52116,205,5208,chi.t1att5,0.5,1
52227,206,5215,chi.t1att5,0.883333301544189,1
52051,207,5216,chi.t1att5,1,0.5
52047,208,5213,chi.t1att5,1,0.5
52088,209,5209,chi.t1att5,0.75,0.5
52218,210,5208,chi.t1att5,0.5,0.5
52143,211,5203,chi.t1att5,0.683333349227905,1
52212,212,5209,chi.t1att5,0.516666650772095,1
52228,213,5216,chi.t1att5,1,1
52119,214,5201,chi.t1att5,0.525,0.5
52066,215,5212,chi.t1att5,1,1
52148,216,5215,chi.t1att5,0.5,0.5
52120,217,5201,chi.t1att5,0.960000038146973,0.5
52138,218,5208,chi.t1att5,0,1
52105,219,5203,chi.t1att5,0.320000004768372,0.20000000298023224
52063,220,5205,chi.t1att5,0.325,0.5
52081,221,5201,chi.t1att5,0.5,0.5
52082,222,5202,chi.t1att5,0.5,0.5
52135,223,5202,chi.t1att5,0.6,1
52127,224,5215,chi.t1att5,0.7,0.8999999761581421
52058,225,5214,chi.t1att5,0.566666650772095,0.5
52231,226,5214,chi.t1att5,0.5,0.5
52078,227,5206,chi.t1att5,0.866666698455811,0.5
52054,228,5207,chi.t1att5,0.75,0
52056,229,5206,chi.t1att5,1,1
52191,230,5213,chi.t1att5,1,1
52014,231,5202,chi.t1att5,0.45,1
52240,232,5207,chi.t1att5,0.666666650772095,0.8999999761581421
52024,233,5209,chi.t1att5,0.366666674613953,1
52144,234,5201,chi.t1att5,0.5,0.5
52023,235,5213,chi.t1att5,0.566666650772095,1
52015,1,5202,chi.t2att5,0.933333301544189,1
52026,2,5205,chi.t2att5,0.8,1
52262,3,5212,chi.t2att5,0.8,0.8999999761581421
52040,4,5210,chi.t2att5,0.633333349227905,1
52039,5,5211,chi.t2att5,0.775,1
52243,6,5206,chi.t2att5,0.5,1
52003,7,5202,chi.t2att5,0.666666650772095,1
52258,8,5215,chi.t2att5,0.866666698455811,1
52012,10,5203,chi.t2att5,0.15,0.5
52032,11,5210,chi.t2att5,0.6,1
52021,12,5208,chi.t2att5,0.533333349227905,0.699999988079071
52264,13,5215,chi.t2att5,0.583333349227905,1
52257,14,5202,chi.t2att5,0.716666650772095,1
52247,15,5203,chi.t2att5,0.6,1
52042,16,5215,chi.t2att5,0.379999995231628,1
52249,17,5215,chi.t2att5,0.675,1
52263,18,5203,chi.t2att5,0.416666650772095,1
52256,19,5206,chi.t2att5,0.583333349227905,1
52248,20,5205,chi.t2att5,0.333333325386047,1
52255,21,5213,chi.t2att5,0.5,0.699999988079071
52261,22,5210,chi.t2att5,1,1
52043,23,5202,chi.t2att5,0.75,1
52045,24,5203,chi.t2att5,0.659999990463257,1
52020,25,5204,chi.t2att5,0.566666650772095,0.5
52034,26,5216,chi.t2att5,0.580000019073486,1
52004,27,5211,chi.t2att5,0.5,1
52016,28,5207,chi.t2att5,1,0.6000000238418579
52267,29,5205,chi.t2att5,0.6,1
52005,30,5209,chi.t2att5,0.5,1
52018,31,5208,chi.t2att5,0.783333349227905,0.8999999761581421
52027,32,5212,chi.t2att5,0.5,1
52010,33,5209,chi.t2att5,0.5,1
52041,34,5207,chi.t2att5,0.540000009536743,0.30000001192092896
52251,35,5212,chi.t2att5,0.5,1
52037,36,5212,chi.t2att5,1,1
52002,37,5210,chi.t2att5,1,1
52028,38,5210,chi.t2att5,1,1
52006,39,5208,chi.t2att5,0.283333325386047,0.699999988079071
52017,40,5214,chi.t2att5,0.75,0.5
52025,41,5203,chi.t2att5,0.866666698455811,1
52033,42,5210,chi.t2att5,1,1
52242,43,5213,chi.t2att5,0,1
52250,44,5204,chi.t2att5,0,1
52260,45,5216,chi.t2att5,0.65,0.800000011920929
52009,46,5210,chi.t2att5,1,1
52019,47,5213,chi.t2att5,0.5,1
52035,48,5209,chi.t2att5,0.4,1
52252,49,5211,chi.t2att5,0.416666650772095,1
52022,50,5202,chi.t2att5,0.85,1
52030,51,5207,chi.t2att5,0.5,1
52038,52,5212,chi.t2att5,0.5,1
52253,53,5215,chi.t2att5,0.5,1
52007,54,5209,chi.t2att5,1,1
52013,55,5206,chi.t2att5,0.680000019073486,1
52001,56,5209,chi.t2att5,0,1
52008,57,5203,chi.t2att5,0.5,1
52011,58,5206,chi.t2att5,0.25,0.10000000149011612
52268,59,5216,chi.t2att5,1,1
52147,60,5211,chi.t2att5,0.466666650772095,1
52194,61,5203,chi.t2att5,0.5,0.5
52197,62,5208,chi.t2att5,0.633333349227905,0.5
52208,63,5214,chi.t2att5,0.45,0.800000011920929
52195,64,5214,chi.t2att5,0.666666650772095,1
52186,65,5211,chi.t2att5,0.4,1
52204,66,5215,chi.t2att5,0.6,1
52156,67,5205,chi.t2att5,0.35,1
52096,68,5211,chi.t2att5,0.625,1
52201,69,5206,chi.t2att5,0.5,0.5
52188,70,5207,chi.t2att5,0.483333349227905,1
52183,71,5205,chi.t2att5,0.4,1
52207,72,5201,chi.t2att5,0.516666650772095,1
52189,73,5204,chi.t2att5,0.716666650772095,1
52210,74,5210,chi.t2att5,0.7,1
52172,75,5201,chi.t2att5,0.35,1
52206,76,5211,chi.t2att5,0.35,0.6000000238418579
52184,77,5211,chi.t2att5,0.7,0.5
52203,78,5215,chi.t2att5,0.716666650772095,1
52192,79,5204,chi.t2att5,0,1
52202,80,5204,chi.t2att5,0,1
52198,81,5214,chi.t2att5,0.583333349227905,0
52190,82,5211,chi.t2att5,0.719999980926514,1
52200,83,5209,chi.t2att5,1,0.5
52199,84,5213,chi.t2att5,0.5,1
52205,85,5215,chi.t2att5,0.45,1
52187,86,5205,chi.t2att5,0.440000009536743,1
52196,87,5214,chi.t2att5,0.566666650772095,0.20000000298023224
52209,88,5201,chi.t2att5,0.716666650772095,1
52185,89,5205,chi.t2att5,0.6,1
52193,90,5201,chi.t2att5,0.516666650772095,1
52229,91,5209,chi.t2att5,0.333333325386047,0.6000000238418579
52180,92,5212,chi.t2att5,1,0.5
52077,93,5208,chi.t2att5,0.5,0.800000011920929
52072,94,5214,chi.t2att5,0.666666650772095,1
52165,95,5215,chi.t2att5,0.566666650772095,1
52076,96,5214,chi.t2att5,0.7,0
52121,97,5206,chi.t2att5,1,1
52226,98,5216,chi.t2att5,0.3,1
52142,99,5204,chi.t2att5,0.5,1
52160,100,5207,chi.t2att5,0.333333325386047,1
52149,101,5201,chi.t2att5,0.533333349227905,0.800000011920929
52111,102,5204,chi.t2att5,0.5,0.8999999761581421
52236,103,5207,chi.t2att5,1,0.5
52239,104,5202,chi.t2att5,0.5,1
52075,105,5203,chi.t2att5,1,0.5
52110,106,5211,chi.t2att5,0.516666650772095,0.30000001192092896
52177,107,5202,chi.t2att5,0.5,1
52060,108,5207,chi.t2att5,0.45,1
52126,109,5201,chi.t2att5,0.366666674613953,1
52093,110,5211,chi.t2att5,0.1,1
52083,111,5208,chi.t2att5,0.666666650772095,0.5
52176,112,5211,chi.t2att5,0.5,1
52106,113,5213,chi.t2att5,0.9,1
52125,114,5204,chi.t2att5,0.5,1
52157,115,5213,chi.t2att5,0.5,0.5
52129,116,5214,chi.t2att5,1,0.5
52052,117,5215,chi.t2att5,0.65,1
52086,118,5207,chi.t2att5,0.483333349227905,1
52079,119,5214,chi.t2att5,0.633333349227905,1
52154,120,5208,chi.t2att5,0.766666650772095,1
52068,121,5209,chi.t2att5,0.616666650772095,0.6000000238418579
52048,122,5211,chi.t2att5,0.2,1
52134,123,5207,chi.t2att5,0.533333349227905,1
52097,124,5216,chi.t2att5,0.166666662693024,1
52139,125,5202,chi.t2att5,1,0.5
52171,126,5212,chi.t2att5,0.5,1
52161,127,5205,chi.t2att5,0.9,0.5
52085,128,5214,chi.t2att5,0.459999990463257,0.800000011920929
52122,129,5206,chi.t2att5,0.5,1
52059,130,5211,chi.t2att5,0.633333349227905,0.5
52163,131,5209,chi.t2att5,0,1
52089,132,5207,chi.t2att5,0.5,0.5
52069,133,5213,chi.t2att5,0.5,1
52062,134,5212,chi.t2att5,1,1
52091,135,5209,chi.t2att5,0.333333325386047,1
52223,136,5205,chi.t2att5,0.5,1
52179,137,5205,chi.t2att5,0.783333349227905,0.8999999761581421
52150,138,5203,chi.t2att5,0.733333349227905,0.5
52094,139,5202,chi.t2att5,0.5,1
52095,140,5205,chi.t2att5,1,0.5
52137,141,5205,chi.t2att5,0.766666650772095,1
52153,142,5206,chi.t2att5,0.559999990463257,1
52181,143,5207,chi.t2att5,0.733333349227905,1
52098,145,5201,chi.t2att5,0.35,0.30000001192092896
52178,146,5206,chi.t2att5,0.619999980926514,1
52050,147,5207,chi.t2att5,0.7,1
52222,148,5201,chi.t2att5,0.583333349227905,0.800000011920929
52061,149,5206,chi.t2att5,0.5,0.5
52092,150,5208,chi.t2att5,0.666666650772095,1
52109,151,5213,chi.t2att5,0.5,1
52103,152,5206,chi.t2att5,0.416666650772095,1
52084,153,5204,chi.t2att5,0.516666650772095,1
52146,154,5209,chi.t2att5,0.5,1
52159,155,5208,chi.t2att5,0.5,1
52175,156,5204,chi.t2att5,0.5,1
52090,157,5208,chi.t2att5,0.5,0.5
52216,158,5211,chi.t2att5,1,1
52123,159,5205,chi.t2att5,0.5,0.5
52064,160,5210,chi.t2att5,1,1
52100,161,5201,chi.t2att5,0.4,0.5
52214,162,5212,chi.t2att5,1,1
52220,163,5216,chi.t2att5,0.666666650772095,1
52055,164,5204,chi.t2att5,0.733333349227905,1
52132,165,5213,chi.t2att5,1,1
52065,166,5201,chi.t2att5,0.533333349227905,0.8999999761581421
52114,167,5203,chi.t2att5,0.5,1
52174,168,5205,chi.t2att5,0.766666650772095,0.8999999761581421
52167,169,5206,chi.t2att5,1,1
52235,170,5208,chi.t2att5,0.65,0.6000000238418579
52215,171,5204,chi.t2att5,0.6,1
52217,172,5215,chi.t2att5,0.860000038146973,1
52107,173,5210,chi.t2att5,1,0.5
52130,174,5208,chi.t2att5,1,1
52254,175,5202,chi.t2att5,1,1
52113,176,5202,chi.t2att5,1,0.5
52133,177,5206,chi.t2att5,0.433333349227905,1
52108,178,5213,chi.t2att5,0.866666698455811,1
52131,179,5214,chi.t2att5,0.6,1
52067,180,5212,chi.t2att5,0.6,0.5
52141,181,5203,chi.t2att5,0.775,1
52073,182,5216,chi.t2att5,0.5,1
52101,183,5214,chi.t2att5,0.666666650772095,1
52124,184,5211,chi.t2att5,0.4,1
52049,185,5210,chi.t2att5,0.833333301544189,1
52057,186,5203,chi.t2att5,1,1
52230,187,5216,chi.t2att5,0.283333325386047,1
52080,188,5213,chi.t2att5,0.5,0.5
52074,189,5202,chi.t2att5,0.9,1
52112,190,5206,chi.t2att5,1,1
52168,191,5215,chi.t2att5,0.616666650772095,1
52104,192,5204,chi.t2att5,1,1
52151,193,5204,chi.t2att5,0.4,1
52234,194,5203,chi.t2att5,0.719999980926514,1
52117,195,5201,chi.t2att5,0.5,1
52053,196,5207,chi.t2att5,0.75,1
52152,197,5201,chi.t2att5,0.825,0.800000011920929
52237,198,5214,chi.t2att5,0.7,1
52170,199,5212,chi.t2att5,1,1
52136,200,5213,chi.t2att5,0.5,0.8999999761581421
52233,201,5203,chi.t2att5,0.483333349227905,1
52118,202,5214,chi.t2att5,1,1
52087,203,5207,chi.t2att5,0.533333349227905,1
52145,204,5211,chi.t2att5,0.5,1
52116,205,5208,chi.t2att5,0.5,0.5
52227,206,5215,chi.t2att5,0.65,1
52051,207,5216,chi.t2att5,0.7,0.800000011920929
52047,208,5213,chi.t2att5,0.5,1
52088,209,5209,chi.t2att5,1,1
52218,210,5208,chi.t2att5,1,1
52143,211,5203,chi.t2att5,0.6,1
52212,212,5209,chi.t2att5,0,1
52228,213,5216,chi.t2att5,0.616666650772095,1
52119,214,5201,chi.t2att5,0.316666674613953,0.8999999761581421
52066,215,5212,chi.t2att5,1,0.5
52148,216,5215,chi.t2att5,0.45,1
52120,217,5201,chi.t2att5,0.619999980926514,0.800000011920929
52138,218,5208,chi.t2att5,0.55,1
52105,219,5203,chi.t2att5,1,0.5
52063,220,5205,chi.t2att5,0.9,0.699999988079071
52081,221,5201,chi.t2att5,1,0.5
52082,222,5202,chi.t2att5,0.5,1
52135,223,5202,chi.t2att5,0.166666662693024,1
52127,224,5215,chi.t2att5,0.666666650772095,1
52058,225,5214,chi.t2att5,0.5,1
52231,226,5214,chi.t2att5,0.6,0.5
52078,227,5206,chi.t2att5,0.75,1
52054,228,5207,chi.t2att5,0.65,1
52056,229,5206,chi.t2att5,0.166666662693024,1
52191,230,5213,chi.t2att5,0.7,0.5
52014,231,5202,chi.t2att5,0.05,1
52240,232,5207,chi.t2att5,1,1
52024,233,5209,chi.t2att5,0.5,1
52144,234,5201,chi.t2att5,0.320000004768372,1
52023,235,5213,chi.t2att5,0.5,1
