poll_id,definition_id,source_column
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,post_d3046
zeguo-2005,zeguo-2005.knowledge_t2@historical-v1,post_d3043
zeguo-2005,zeguo-2005.knowledge_t2@historical-v1,post_d3044
zeguo-2005,zeguo-2005.knowledge_t2@historical-v1,post_d3045
zeguo-2005,zeguo-2005.knowledge_t2@historical-v1,post_d3046
btp-health-education-2005,btp-health-education-2005.political_interest_t1@historical-v1,q40
btp-national-2003,btp-national-2003.age@historical-v1,ppage
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb10
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb13
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb14
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb15a
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb16
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb20
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb21
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb22
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb23a
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb23b
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb23c
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb23d
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb23e
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb23f
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb24
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb25b
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb25c
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb25d
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb25e
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb27
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb28
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2a
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2c
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2e
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2f
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2g
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2h
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb2j
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb3
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb30
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb31
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb32a
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb33
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb37a
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb37b
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb37e
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb37f
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb38
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb39
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,qb7
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb22
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb23a
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb23b
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb23c
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb23d
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb23e
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb23f
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,qb25c
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf22
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf23a
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf23b
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf23c
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf23d
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf23e
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf23f
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,qf25c
btp-national-2003,btp-national-2003.education_four@historical-v1,ppeducat
btp-national-2003,btp-national-2003.education_three@historical-v1,ppeducat
btp-national-2003,btp-national-2003.environment_t1@historical-v1,qb2a
btp-national-2003,btp-national-2003.environment_t1@historical-v1,qb13
btp-national-2003,btp-national-2003.environment_t1@historical-v1,qb14
btp-national-2003,btp-national-2003.environment_t1@historical-v1,qb15a
btp-national-2003,btp-national-2003.environment_t2@historical-v1,qf2a
btp-national-2003,btp-national-2003.environment_t2@historical-v1,qf13
btp-national-2003,btp-national-2003.environment_t2@historical-v1,qf14
btp-national-2003,btp-national-2003.environment_t2@historical-v1,qf15a
btp-national-2003,btp-national-2003.female@historical-v1,ppgender
btp-national-2003,btp-national-2003.foreign_aid_t1@historical-v1,qb24
btp-national-2003,btp-national-2003.foreign_aid_t2@historical-v1,qf24
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb2f
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb2j
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb25d
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb25e
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb7
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb37b
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb20
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,qb21
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf2f
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf2j
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf25d
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf25e
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf7
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf37b
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf20
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,qf21
btp-national-2003,btp-national-2003.high_income@historical-v1,ppincimp
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb15b
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb15c
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb26
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb18
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb40
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb41
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb42
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb43
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb44
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb45
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qb12
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf15b
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf15c
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf26
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf18
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf40
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf41
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf42
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf43
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf44
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf45
btp-national-2003,btp-national-2003.high_knowledge_joint@historical-v1,qf12
btp-national-2003,btp-national-2003.higher_education@historical-v1,ppeducat
btp-national-2003,btp-national-2003.household_income@historical-v1,ppincimp
btp-national-2003,btp-national-2003.human_rights_t1@historical-v1,qb2h
btp-national-2003,btp-national-2003.human_rights_t2@historical-v1,qf2h
btp-national-2003,btp-national-2003.internationalism_t1@historical-v1,qb3
btp-national-2003,btp-national-2003.internationalism_t2@historical-v1,qf3
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb15b
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb15c
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb26
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb18
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb40
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb41
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb42
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb43
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb44
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb45
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qb12
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf15b
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf15c
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf26
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf18
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf40
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf41
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf42
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf43
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf44
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf45
btp-national-2003,btp-national-2003.knowledge_gain@historical-v1,qf12
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb15b
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb15c
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb26
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb18
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb40
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb41
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb42
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb43
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb44
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb45
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qb12
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf15b
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf15c
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf26
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf18
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf40
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf41
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf42
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf43
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf44
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf45
btp-national-2003,btp-national-2003.knowledge_gain_joint@historical-v1,qf12
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb15b
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb15c
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb26
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb18
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb40
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb41
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb42
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb43
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb44
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb45
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qb12
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf15b
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf15c
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf26
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf18
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf40
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf41
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf42
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf43
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf44
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf45
btp-national-2003,btp-national-2003.knowledge_joint@historical-v1,qf12
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb15b
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb15c
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb26
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb18
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb40
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb41
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb42
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb43
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb44
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb45
btp-national-2003,btp-national-2003.knowledge_t1@historical-v1,qb12
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf15b
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf15c
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf26
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf18
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf40
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf41
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf42
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf43
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf44
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf45
btp-national-2003,btp-national-2003.knowledge_t2@historical-v1,qf12
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb15b
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb15c
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb26
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb18
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb40
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb41
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb42
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb43
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb44
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb45
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qb12
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf15b
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf15c
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf26
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf18
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf40
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf41
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf42
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf43
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf44
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf45
btp-national-2003,btp-national-2003.log_knowledge_joint@historical-v1,qf12
btp-national-2003,btp-national-2003.minority@historical-v1,ppeth
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb10
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb16
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb27
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb30
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb28
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb31
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb37e
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb38
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb39
btp-national-2003,btp-national-2003.multilateralism_t1@historical-v1,qb32a
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf10
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf16
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf27
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf30
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf28
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf31
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf37e
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf38
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf39
btp-national-2003,btp-national-2003.multilateralism_t2@historical-v1,qf32a
btp-national-2003,btp-national-2003.security_t1@historical-v1,qb2c
btp-national-2003,btp-national-2003.security_t1@historical-v1,qb2e
btp-national-2003,btp-national-2003.security_t1@historical-v1,qb2g
btp-national-2003,btp-national-2003.security_t1@historical-v1,qb25b
btp-national-2003,btp-national-2003.security_t1@historical-v1,qb37a
