WEIGHT_CONTROL	WEIGHT_DELEGATE	POST	GROUP	CONDITION	Q1	Q2A	Q2B	Q2C	Q2D	Q2E	Q2F	Q2G	Q2H	Q2I	Q3A	Q3B	Q3C	Q3D	Q3E	Q3F	Q3G	Q3H	Q4A	Q4B	Q4C	Q4D	Q4E	Q4F	Q4G	Q4H	Q4I	Q4J	Q5A	Q5B	Q5C	Q5D	Q5E	Q5F	Q5G	Q5H	Q5I	Q5J	Q6A	Q6B	Q6C	Q6D	Q6E	Q6F	Q6G	Q6H	Q6I	Q6J	D1	D2D	D2R	D2I	LIBCONV	Q9_1	Q9_2	PK1	PK1TIME	PK2	PK2TIME	PK3	PK3TIME	PK4	PK4TIME	PK5	PK5TIME	PK6	PK6TIME	PK7	PK7TIME	T2Q1	T2Q2A	T2Q2B	T2Q2C	T2Q2D	T2Q2E	T2Q2F	T2Q2G	T2Q2H	T2Q2I	T2Q3A	T2Q3B	T2Q3C	T2Q3D	T2Q3E	T2Q3F	T2Q3G	T2Q3H	T2Q4A	T2Q4B	T2Q4C	T2Q4D	T2Q4E	T2Q4F	T2Q4G	T2Q4H	T2Q4I	T2Q4J	T2Q5A	T2Q5B	T2Q5C	T2Q5D	T2Q5E	T2Q5F	T2Q5G	T2Q5H	T2Q5I	T2Q5J	T2Q6A	T2Q6B	T2Q6C	T2Q6D	T2Q6E	T2Q6F	T2Q6G	T2Q6H	T2Q6I	T2Q6J	T2D1	T2D2D	T2D2R	T2D2I	T2LIBCONV	T2Q9_1	T2Q9_2	T2PK1	T2PK1TIME	T2PK2	T2PK2TIME	T2PK3	T2PK3TIME	T2PK4	T2PK4TIME	T2PK6	T2PK6TIME	T2PK5	T2PK5TIME	T2PK7	T2PK7TIME	PARTYID3	T2PARTYID3	GENDER	AGE	AGE4	RACETHNICITY	EDUC4
" "	" "	0	" "	1	5	7	5	77	4	3	8	77	8	6	7	7	6	6	5	4	5	8	2	8	77	8	7	5	5	9	5	1	4	3	5	6	9	7	5	5	77	77	5	5	77	7	77	77	5	5	6	5	4	" "	" "	"2"	8	39	32	2	10	2	6	77	7	77	17	1	17	77	10	1	23	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	52	3	1	3
"1.591979721"	" "	1	" "	0	77	5	7	4	6	4	5	4	5	5	77	77	77	77	5	77	77	77	77	7	9	7	7	5	7	10	10	6	3	5	7	7	10	7	7	5	7	6	77	77	77	77	4	77	5	77	77	5	2	" "	"2"	" "	6	52	51	77	3	98	0	77	3	77	4	1	13	77	6	77	5	"5"	"5"	"8"	"3"	"9"	"4"	"4"	"5"	"5"	"6"	"77"	"77"	"3"	"77"	"7"	"77"	"77"	"98"	"4"	"6"	"6"	"6"	"8"	"3"	"6"	"8"	"8"	"6"	"77"	"77"	"5"	"5"	"10"	"77"	"5"	"7"	"5"	"7"	"77"	"4"	"4"	"77"	"77"	"4"	"77"	"3"	"6"	"6"	"2"	" "	"2"	" "	"8"	"777"	"777"	"77"	"4"	"77"	"4"	"77"	"1"	"77"	"1"	"77"	"1"	"1"	"6"	"77"	"2"	2	"2"	2	39	2	1	2
" "	" "	0	" "	1	98	5	10	10	10	98	0	5	10	0	10	10	10	10	5	0	10	10	10	10	5	10	10	0	10	10	10	10	0	5	10	10	10	5	10	5	10	10	10	10	10	10	10	10	10	10	0	10	1	"1"	" "	" "	1	98	10	1	5	1	5	4	10	4	19	1	54	77	8	2	16	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	72	4	4	1
" "	" "	0	" "	1	6	8	6	5	1	1	6	4	5	7	6	4	5	5	6	3	5	4	5	10	6	10	4	5	3	8	5	3	5	6	5	6	8	5	9	5	4	6	5	7	8	4	7	5	6	6	4	5	2	" "	"2"	" "	8	998	97	77	6	77	5	1	10	77	6	4	11	77	7	1	13	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	28	1	1	4
" "	" "	0	" "	1	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	5	10	10	10	10	10	10	10	5	0	10	8	10	10	10	10	10	10	5	5	5	5	5	5	5	5	5	5	1	"1"	" "	" "	2	80	15	1	5	1	5	2	11	4	9	77	27	2	22	2	21	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	67	4	4	2
" "	" "	0	" "	1	5	10	8	3	5	8	9	8	5	10	5	5	5	5	5	5	77	5	5	5	8	8	5	3	0	0	0	0	8	77	5	5	5	0	0	0	5	8	2	10	10	7	8	8	5	5	8	3	2	" "	"2"	" "	6	15	74	1	15	2	5	77	14	77	8	1	22	77	13	77	12	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	80	4	1	1
" "	" "	0	" "	1	2	1	10	9	10	10	5	10	10	0	10	10	10	10	5	1	1	7	0	5	0	10	9	5	1	3	7	0	0	2	6	6	10	5	10	10	10	5	10	2	7	7	5	10	10	10	4	10	3	" "	" "	"1"	3	71	23	1	11	2	1	2	2	77	6	1	12	2	7	77	3	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	23	1	1	4
" "	" "	0	" "	1	0	1	8	9	9	8	9	9	77	9	10	10	10	9	10	4	3	10	5	6	4	8	8	0	5	10	5	0	6	0	10	9	8	7	8	9	98	9	77	77	77	77	77	77	77	77	77	77	1	"2"	" "	" "	2	82	2	2	3	1	2	2	5	77	5	1	4	1	5	1	3	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	21	1	2	3
" "	" "	0	" "	1	5	5	7	5	8	7	77	7	5	5	77	77	77	77	7	5	5	5	3	8	5	8	10	7	3	5	5	3	7	2	3	5	8	2	3	2	2	8	77	77	77	77	77	77	7	7	77	5	2	" "	"2"	" "	6	39	66	1	3	2	2	77	9	77	7	1	27	77	8	98	6	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	54	3	1	3
" "	" "	0	" "	1	4	10	7	5	5	5	5	5	0	7	3	4	4	5	7	7	7	3	7	6	77	8	4	5	5	0	0	0	10	5	0	10	10	5	5	8	7	10	5	8	7	4	5	5	5	5	10	5	2	" "	"1"	" "	7	10	100	1	8	77	12	77	77	77	17	4	26	3	11	77	12	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	51	3	1	2
"1.532031824"	" "	1	" "	0	0	98	5	0	2	2	8	5	1	10	5	6	6	5	8	1	0	4	7	5	8	5	98	5	5	3	4	1	5	6	5	6	8	5	5	7	9	7	5	7	5	7	5	5	5	2	5	4	3	" "	" "	"3"	5	1	50	1	4	2	7	77	2	77	4	77	7	1	3	2	4	"4"	"9"	"5"	"0"	"4"	"3"	"10"	"2"	"4"	"10"	"77"	"5"	"8"	"5"	"10"	"3"	"5"	"5"	"8"	"4"	"5"	"6"	"6"	"5"	"8"	"3"	"5"	"0"	"6"	"5"	"4"	"4"	"9"	"77"	"5"	"5"	"8"	"10"	"77"	"8"	"8"	"7"	"5"	"5"	"7"	"4"	"5"	"5"	"3"	" "	" "	"3"	"4"	"0"	"3"	"1"	"5"	"2"	"3"	"77"	"4"	"3"	"4"	"2"	"6"	"1"	"5"	"2"	"5"	3	"3"	2	55	3	1	2
" "	" "	0	" "	1	5	5	5	2	1	5	5	5	5	5	8	6	5	5	8	3	5	5	77	7	0	0	10	5	5	6	5	1	0	0	6	6	9	9	9	9	9	9	5	5	7	2	5	5	8	5	5	5	1	"2"	" "	" "	4	51	40	1	19	77	6	77	7	77	8	77	21	77	11	77	9	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	60	4	1	1
" "	" "	0	" "	1	8	5	7	4	8	8	8	6	5	7	5	8	9	8	5	2	5	7	5	8	8	7	7	8	6	5	8	1	77	77	77	7	8	6	8	6	7	8	4	6	7	7	7	3	5	7	7	4	4	" "	" "	"3"	5	13	79	2	2	1	2	77	5	77	13	77	7	3	8	2	15	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	49	3	4	3
" "	"0.335252359"	1	"24"	1	7	7	8	7	8	7	10	10	10	6	10	10	10	10	3	0	0	9	5	77	0	8	6	77	3	0	0	3	3	5	5	8	10	8	10	8	10	5	77	77	7	8	5	77	8	5	5	8	1	"1"	" "	" "	2	67	31	1	11	2	2	1	6	77	6	4	19	2	8	77	6	"8"	"3"	"10"	"5"	"8"	"7"	"8"	"10"	"10"	"3"	"10"	"10"	"10"	"10"	"1"	"0"	"0"	"10"	"4"	"7"	"0"	"7"	"9"	"2"	"4"	"1"	"0"	"1"	"2"	"5"	"6"	"7"	"10"	"5"	"9"	"5"	"10"	"9"	"10"	"5"	"8"	"10"	"5"	"10"	"7"	"6"	"5"	"8"	"1"	"1"	" "	" "	"2"	"80"	"30"	"2"	" "	"1"	" "	"1"	" "	"4"	" "	"2"	" "	"4"	" "	"2"	" "	1	"1"	2	59	3	6	4
" "	" "	0	" "	1	5	5	5	10	5	8	5	5	7	1	6	5	5	5	6	5	7	7	6	6	5	10	10	9	10	9	7	9	10	5	10	9	10	10	10	10	4	9	98	5	10	6	9	6	98	5	5	5	1	"2"	" "	" "	8	98	17	98	2	3	25	77	462	98	9	98	4	3	5	3	3	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	50	3	2	2
" "	" "	0	" "	1	6	7	5	6	6	6	4	5	6	3	7	4	4	6	3	3	3	7	0	0	7	3	6	5	4	2	6	2	2	3	7	8	10	9	8	4	7	10	0	10	10	10	10	0	7	7	10	10	2	" "	"1"	" "	6	2	72	2	5	1	2	77	5	4	10	4	15	4	8	4	18	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	66	4	1	4
" "	" "	0	" "	1	6	4	10	10	10	10	10	10	10	3	6	5	6	6	6	6	6	8	4	5	4	5	4	8	6	10	10	10	8	9	9	8	8	7	8	7	4	5	6	5	5	5	6	4	3	3	6	6	3	" "	" "	"2"	4	47	29	3	5	98	1	3	1	4	1	2	1	3	1	3	2	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	24	1	1	2
"0.58857491"	" "	1	" "	0	5	0	10	10	7	7	77	10	10	0	10	10	10	10	0	0	0	10	10	5	0	10	10	0	10	10	0	5	0	0	10	10	10	10	10	10	77	77	7	77	10	5	2	7	10	10	0	10	1	"1"	" "	" "	1	51	19	77	6	77	2	77	5	4	8	4	8	77	6	77	5	"3"	"0"	"10"	"6"	"10"	"10"	"77"	"7"	"10"	"0"	"10"	"10"	"10"	"10"	"0"	"0"	"0"	"10"	"10"	"10"	"0"	"10"	"10"	"0"	"10"	"10"	"77"	"6"	"0"	"0"	"10"	"10"	"10"	"10"	"10"	"10"	"77"	"77"	"77"	"77"	"10"	"77"	"77"	"77"	"10"	"10"	"0"	"10"	"4"	" "	" "	"1"	"1"	"48"	"25"	"77"	"3"	"77"	"1"	"77"	"2"	"77"	"5"	"77"	"2"	"4"	"10"	"77"	"3"	1	"3"	2	40	2	1	3
" "	" "	0	" "	0	6	5	10	7	5	6	5	7	8	6	10	10	9	8	3	0	1	9	7	10	3	9	9	0	10	10	10	7	0	3	7	7	9	9	10	10	9	8	77	5	8	9	7	8	8	7	5	8	1	"1"	" "	" "	2	81	31	2	4	1	3	77	6	4	10	77	34	77	4	4	33	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	60	4	1	3
"2.085386555"	" "	1	" "	0	7	6	3	0	5	3	5	6	8	98	4	7	6	8	8	9	8	8	6	8	8	5	5	77	6	0	0	0	7	8	6	5	8	9	8	6	4	7	4	6	8	5	1	7	8	8	8	6	3	" "	" "	"3"	5	40	38	2	4	2	2	1	4	4	5	4	12	77	5	98	0	"9"	"4"	"4"	"4"	"7"	"4"	"8"	"6"	"5"	"7"	"8"	"8"	"7"	"8"	"7"	"7"	"5"	"8"	"7"	"4"	"7"	"5"	"3"	"7"	"6"	"9"	"7"	"7"	"8"	"5"	"7"	"7"	"1"	"3"	"7"	"6"	"7"	"8"	"4"	"7"	"3"	"3"	"2"	"7"	"3"	"4"	"6"	"3"	"3"	" "	" "	"2"	"4"	"93"	"89"	"77"	"0"	"3"	"1"	"3"	"1"	"3"	"1"	"3"	"0"	"3"	"1"	"3"	"1"	3	"3"	1	19	1	1	4
" "	" "	0	" "	1	7	10	6	5	7	5	10	10	5	10	0	0	5	5	10	2	5	0	10	0	2	2	5	8	5	0	0	0	10	0	0	5	5	5	10	3	10	0	5	8	8	8	5	10	0	10	5	2	2	" "	"2"	" "	6	33	51	2	5	1	3	2	10	4	10	4	14	3	16	2	15	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	66	4	1	4
" "	" "	0	" "	1	5	10	77	1	5	1	10	5	5	10	0	0	5	77	10	10	77	0	10	0	77	0	5	10	0	0	5	1	77	5	0	5	5	9	10	77	0	10	77	10	7	5	5	77	7	8	5	77	3	" "	" "	"3"	5	0	99	2	6	77	5	77	4	77	3	77	3	77	4	77	226	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	41	2	1	3
" "	" "	0	" "	1	2	0	10	10	10	10	7	9	10	1	10	10	10	9	0	0	0	10	5	10	0	10	10	0	8	10	10	5	0	2	8	10	10	10	10	10	10	10	5	5	10	10	5	10	10	10	4	4	1	"1"	" "	" "	2	73	0	2	7	1	3	77	3	4	8	77	17	77	6	77	12	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	34	2	5	4
"1.056035855"	" "	1	" "	0	0	10	5	5	7	5	5	1	6	10	5	5	5	5	8	2	77	8	10	5	5	10	10	0	10	7	5	5	10	10	10	10	10	5	5	8	10	10	3	8	9	7	7	2	8	77	7	7	2	" "	"1"	" "	8	0	100	77	4	77	2	77	16	77	13	77	16	3	11	77	15	"4"	"10"	"6"	"10"	"10"	"5"	"8"	"5"	"6"	"10"	"8"	"10"	"1"	"8"	"9"	"2"	"6"	"10"	"2"	"9"	"1"	"10"	"10"	"3"	"10"	"8"	"5"	"1"	"5"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"9"	"9"	"10"	"5"	"4"	"0"	"3"	"77"	"10"	"0"	"2"	" "	"1"	" "	"2"	"6"	"97"	"1"	"18"	"77"	"6"	"77"	"10"	"77"	"13"	"3"	"13"	"1"	"36"	"1"	"29"	2	"2"	2	56	3	1	4
" "	" "	0	" "	0	7	0	10	9	77	10	77	10	10	0	10	10	10	10	3	0	1	5	9	77	2	10	8	77	8	10	77	77	0	0	10	10	10	10	10	10	10	8	77	3	7	8	77	8	10	10	77	9	1	"1"	" "	" "	2	90	40	2	13	1	1	77	4	77	6	4	5	77	3	77	4	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	1	" "	2	38	2	4	4
" "	" "	0	" "	1	7	5	10	4	3	7	10	7	7	3	77	4	5	1	6	1	3	5	77	5	5	10	10	5	5	0	0	0	1	77	3	7	8	4	5	1	10	10	77	77	8	10	77	5	10	7	8	10	3	" "	" "	"3"	5	19	18	1	5	2	2	77	2	77	5	4	8	77	3	77	6	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	50	3	2	4
" "	" "	0	" "	1	3	7	5	3	3	3	10	77	5	7	77	77	5	5	5	1	3	5	5	6	77	7	9	6	9	7	77	77	10	6	77	8	7	5	8	7	2	77	5	5	6	5	4	77	77	5	77	5	3	" "	" "	"3"	4	31	81	2	4	2	5	77	3	77	8	4	13	77	9	77	9	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	2	36	2	1	3
" "	"1.504846769"	1	"18"	1	6	1	10	10	10	10	10	10	10	1	10	6	10	6	10	4	3	4	10	0	0	10	6	0	7	7	5	0	0	0	10	10	10	10	10	77	10	5	10	0	10	10	5	10	7	8	4	10	1	"2"	" "	" "	3	75	30	2	7	1	4	77	15	4	49	4	57	2	22	2	18	"6"	"0"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0"	"10"	"5"	"9"	"5"	"7"	"4"	"2"	"2"	"6"	"5"	"0"	"9"	"6"	"0"	"7"	"4"	"5"	"0"	"0"	"0"	"6"	"6"	"10"	"7"	"7"	"5"	"10"	"7"	"10"	"0"	"10"	"10"	"6"	"10"	"8"	"8"	"3"	"10"	"1"	"1"	" "	" "	"2"	"90"	"50"	"2"	" "	"1"	" "	"1"	" "	"4"	" "	"2"	" "	"4"	" "	"2"	" "	1	"1"	1	68	4	1	4
" "	" "	0	" "	1	5	10	5	77	5	1	7	5	1	10	5	8	7	8	7	7	3	5	77	77	77	77	8	77	0	0	77	77	8	7	5	77	10	5	5	5	8	7	77	7	5	8	1	5	5	8	5	77	3	" "	" "	"3"	4	27	69	1	6	1	9	4	6	77	11	4	9	2	10	1	8	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	3	" "	1	40	2	1	3
" "	" "	0	" "	1	5	10	7	3	2	0	10	10	0	10	4	5	5	0	5	5	5	6	0	0	1	5	0	5	0	0	0	0	10	10	0	0	10	0	10	5	10	5	5	5	5	5	5	5	10	5	5	5	2	" "	"2"	" "	6	3	81	1	6	77	4	77	5	77	5	4	11	77	3	77	10	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	2	46	3	5	3
" "	"0.940484052"	1	"40"	1	4	6	5	4	6	4	7	5	5	6	6	7	6	6	4	2	2	5	4	2	2	2	5	6	5	3	3	2	5	6	4	4	7	4	6	4	6	5	5	5	5	4	4	6	5	4	5	5	3	" "	" "	"3"	5	37	39	1	9	2	3	2	3	77	8	4	12	3	5	77	13	"3"	"6"	"6"	"5"	"8"	"8"	"7"	"9"	"5"	"7"	"5"	"9"	"7"	"6"	"3"	"2"	"4"	"3"	"2"	"2"	"5"	"2"	"4"	"3"	"3"	"4"	"1"	"1"	"5"	"4"	"5"	"5"	"8"	"6"	"8"	"2"	"9"	"5"	"7"	"3"	"6"	"4"	"2"	"5"	"3"	"3"	"4"	"3"	"3"	" "	" "	"3"	"3"	"40"	"40"	"2"	" "	"1"	" "	"1"	" "	"3"	" "	"2"	" "	"4"	" "	"2"	" "	3	"3"	1	43	2	1	4
" "	"4.187163441"	1	"2"	1	2	5	9	5	10	10	10	0	5	10	77	77	5	9	10	10	10	3	0	5	10	5	10	9	5	5	9	0	10	10	7	7	10	10	10	10	10	5	77	9	10	10	10	0	7	6	10	5	4	" "	" "	"3"	6	998	91	2	8	1	5	77	19	4	12	1	23	77	13	1	26	"6"	"6"	"10"	"6"	"9"	"9"	"10"	"9"	"10"	"10"	"6"	"6"	"10"	"3"	"10"	"10"	"10"	"6"	"3"	"6"	"0"	"9"	"10"	"7"	"7"	"6"	"10"	"0"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"8"	"4"	"10"	"10"	"10"	"8"	"0"	"3"	"8"	"10"	"0"	"4"	" "	" "	"3"	"6"	"20"	"80"	"2"	" "	"1"	" "	"77"	" "	"4"	" "	"2"	" "	"1"	" "	"77"	" "	3	"3"	1	59	3	1	2
" "	" "	0	" "	1	8	5	8	5	5	4	8	7	4	9	0	0	0	0	7	5	5	0	10	0	5	2	5	10	0	0	0	0	10	0	5	3	7	0	3	0	5	5	77	4	6	7	4	0	2	6	5	8	2	" "	"1"	" "	6	20	80	2	6	1	4	77	12	4	18	4	27	3	13	77	16	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	2	" "	1	56	3	1	4
