source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
q25pos_1,double,numeric,float64,,%8.0g,,,TRUE,Retained
q25_cr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q25pos_2,double,numeric,float64,,%8.0g,,,TRUE,Retained
q1r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q1postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q2r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q2postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q3r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q3postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q26r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q26postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q27r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q27postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
q28r,double,numeric,float64,,%8.0g,,,TRUE,Retained
q28postr,double,numeric,float64,,%8.0g,,,TRUE,Retained
t1pubspe,double,numeric,float64,t1 public spirited education index,%9.0g,,,TRUE,Retained
t2pubspe,double,numeric,float64,t2 public spirited education index,%9.0g,,,TRUE,Retained
t1pubsph,double,numeric,float64,t1 public spirited health index,%9.0g,,,TRUE,Retained
t2pubsph,double,numeric,float64,t2 public spirited health index,%9.0g,,,TRUE,Retained
difpubsp,double,numeric,float64,,%9.0g,,,TRUE,Retained
difpubs0,double,numeric,float64,,%9.0g,,,TRUE,Retained
difknow,double,numeric,float64,,%9.0g,,,TRUE,Retained
t1eff,double,numeric,float64,t1 efficacy index,%9.0g,,,TRUE,Retained
t2eff,double,numeric,float64,t2 efficacy index,%9.0g,,,TRUE,Retained
difeff,double,numeric,float64,,%9.0g,,,TRUE,Retained
s1r,double,numeric,float64,,%8.0g,,,TRUE,Retained
s2r,double,numeric,float64,,%8.0g,,,TRUE,Retained
s3r,double,numeric,float64,,%8.0g,,,TRUE,Retained
s4r,double,numeric,float64,,%8.0g,,,TRUE,Retained
s5r,double,numeric,float64,,%8.0g,,,TRUE,Retained
s1rr0,double,numeric,float64,,%8.0g,,,TRUE,Retained
s2rr0,double,numeric,float64,,%8.0g,,,TRUE,Retained
s3rr0,double,numeric,float64,,%8.0g,,,TRUE,Retained
s4rr0,double,numeric,float64,,%8.0g,,,TRUE,Retained
s5rr0,double,numeric,float64,,%8.0g,,,TRUE,Retained
sessed,double,numeric,float64,,%8.0g,,,TRUE,Retained
sesshth,double,numeric,float64,,%8.0g,,,TRUE,Retained
sess2,double,numeric,float64,,%8.0g,,,TRUE,Retained
sess3,double,numeric,float64,,%8.0g,,,TRUE,Retained
mtg1,double,numeric,float64,,%8.0g,,,TRUE,Retained
mtg2,double,numeric,float64,,%8.0g,,,TRUE,Retained
mtg3,double,numeric,float64,,%8.0g,,,TRUE,Retained
mtg4,double,numeric,float64,,%8.0g,,,TRUE,Retained
mtg5,double,numeric,float64,,%8.0g,,,TRUE,Retained
groupnum,double,numeric,float64,,%8.0g,,,TRUE,Retained
filter,double,numeric,float64,,%8.0g,,,TRUE,Retained
